Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-03-20,204.78433227539062,205.29462498105286,204.3951261981474,205.0092036717538,52537000
2017-03-21,202.15509033203125,205.51094003857907,202.02535931655473,205.38985335831487,131809300
2017-03-22,202.6307373046875,202.91615865814032,201.5669036763305,202.18963877523575,97569200
2017-03-23,202.41455078125,203.54757889187846,202.04264643239952,202.63077792289533,100410300
2017-03-24,202.26751708984375,203.2881028594989,201.48910466205444,202.7172732379335,112504900
2017-03-27,202.05987548828125,202.3193506211948,200.3214145334316,200.5981783304068,87454500
2017-03-28,203.5303192138672,203.95411602548558,201.64481140746744,201.75725376032582,93483900
2017-03-29,203.7205352783203,203.95406426057835,203.0199615290021,203.24484617764165,61950400
2017-03-30,204.36923217773438,204.56817064319617,203.48703497312647,203.66001404084622,56737900
2017-03-31,203.8935089111328,204.55947887025005,203.84160332179414,204.03188422367182,73733100
2017-04-03,203.5389404296875,204.14437380427063,202.31077181340237,203.94544852350572,85546500
2017-04-04,203.66864013671875,203.75513626156143,202.872925938498,203.25348777187656,56466200
2017-04-05,203.06321716308594,205.32062888253068,202.85563437139967,204.34327805151034,108800600
2017-04-06,203.6340789794922,204.15301621103774,202.76051286391876,203.20162468780876,69135800
2017-04-07,203.4264678955078,204.11839730552617,202.9421212677317,203.3832198328587,74412300
2017-04-10,203.54762268066406,204.3433371494045,203.0200278136507,203.56492455100587,67615300
2017-04-11,203.30535888671875,203.40914366770164,201.81771543784365,203.16697038043867,88045300
2017-04-12,202.41455078125,203.21892261084852,202.18967930502347,203.02864167040403,81864400
2017-04-13,201.0998992919922,202.81242786863328,201.0998992919922,202.07725025970024,92880400
2017-04-17,202.8816375732422,202.8816375732422,201.41993977680835,201.61886508004835,68405400
2017-04-18,202.27618408203125,202.81243642547943,201.59291204754348,202.14645306202056,83225800
2017-04-19,201.9042205810547,203.21022752414882,201.67933594893105,202.83832324402883,68699900
2017-04-20,203.54762268066406,203.9887345908888,202.19836713812765,202.51837915341994,92572200
2017-04-21,202.89886474609375,203.52159986940245,202.5010142602025,203.46970747536926,110389800
2017-04-24,205.13034057617188,205.3379233603899,202.87292893794245,205.13898490980165,119209900
2017-04-25,206.32394409179688,206.66990224429958,205.68390699246353,205.770403129318,76698300
2017-04-26,206.1941680908203,207.17151885724383,206.15093322651757,206.28930854770627,84702500
2017-04-27,206.36721801757812,206.6699281395825,205.83096565731284,206.51425091068754,57410300
2017-04-28,205.9174346923828,206.65259906113272,205.78769048792753,206.62665285973316,63532800
2017-05-01,206.4363250732422,206.86013492902634,206.02117274759829,206.4363250732422,66882500
2017-05-02,206.51417541503906,206.6957987823536,206.1076674249198,206.5747121383258,57375700
2017-05-03,206.26339721679688,206.60936857189026,205.588769571187,206.5142280989218,73137700
2017-05-04,206.50555419921875,206.64394273028756,205.65794754197145,206.5661041306076,61462700
2017-05-05,207.31854248046875,207.33584434389297,206.43633221020283,206.87744394406326,62001300
2017-05-08,207.28395080566406,207.50882223911654,206.86014093756975,207.36178939446052,48385700
2017-05-09,207.09368896484375,207.7423703261031,206.74771765369846,207.5434450706046,51363200
2017-05-10,207.46556091308594,207.46556091308594,206.8428258476256,207.05040860193037,54293800
2017-05-11,207.04180908203125,207.20614381507636,205.96067341458388,207.01586288180906,62358300
2017-05-12,206.6958465576172,207.0850527749916,206.42772701225834,206.79098702830493,53912700
2017-05-15,207.83750915527344,207.95859581385963,207.10233167263556,207.11963353742098,61918900
2017-05-16,207.64724731445312,208.15754019413583,207.25804110448254,208.1315939933016,51241800
2017-05-17,203.96275329589844,207.64725919723645,203.90220335884877,207.64725919723645,172174100
2017-05-18,204.78433227539062,205.631938674324,203.62534517771945,203.88482029503248,107047700
2017-05-19,206.11634826660156,206.78233152544618,205.21684920841886,205.26874160827177,115011400
2017-05-22,207.16287231445312,207.32720702890853,206.55743904866105,206.62662010978983,61010600
2017-05-23,207.621337890625,207.785672656656,207.15427979796223,207.53484174088464,48341700
2017-05-24,208.1056365966797,208.2094213944331,207.51749194867847,207.85481893629006,46927700
2017-05-25,209.10028076171875,209.37705782517145,208.4083644980005,208.61593409813327,64071700
2017-05-26,209.0570831298828,209.2214046934374,208.83219842640756,208.9100370403217,46629900
2017-05-30,208.87539672851562,209.12621437940422,208.58133101438253,208.7370082051156,35201900
2017-05-31,208.823486328125,209.20404813593743,208.13155696823463,209.16944440934273,91796000
2017-06-01,210.48416137695312,210.50146324456628,208.9965175012174,209.28193892827278,68962000
2017-06-02,211.18475341796875,211.34044384496872,210.24200611252522,210.53607189996387,88666100
2017-06-05,211.02903747558594,211.29715700891515,210.83009901105527,211.01173560965785,44698800
2017-06-06,210.3544158935547,211.02038598008141,210.27656409337987,210.466845031661,50375400
2017-06-07,210.74359130859375,210.9684627494031,210.02571572770137,210.69169891436508,54144300
2017-06-08,210.8473663330078,211.32306858716709,210.31977168702295,210.83872200018845,65950700
2017-06-09,210.5274200439453,211.91126598111478,209.2646475937876,211.11555159781412,132256400
2017-06-12,210.48416137695312,210.53605378233445,209.6365546283226,210.28523609050535,86108100
2017-06-13,211.5133514404297,211.56524383273413,210.6743892382955,211.02034731862815,60067000
2017-06-14,211.24526977539062,211.79015318961186,210.42359609192093,211.78150885516482,78602300
2017-06-15,210.8387908935547,210.95987757986546,209.6192664973441,209.89603041000055,66464900
2017-06-16,210.88479614257812,211.0499322546097,210.00698339029083,210.99778680066592,84553100
2017-06-19,212.6404571533203,212.7012891020136,211.61488115848746,211.71048558799038,65123800
2017-06-20,211.20639038085938,212.2927983226885,211.18901740229742,212.2841118334075,56906400
2017-06-21,211.154296875,211.71053734760406,210.68497436385428,211.59755991189098,55977600
2017-06-22,211.05862426757812,211.65832352725792,210.8848016626108,211.1629284400103,44148100
2017-06-23,211.3106689453125,211.64092790155846,210.73704243872845,211.11946010978448,66986800
2017-06-26,211.44969177246094,212.39704933958973,211.2411099874004,211.97985924584384,56700500
2017-06-27,209.74627685546875,211.52798863761825,209.72889061406468,211.23247558101465,82247700
2017-06-28,211.62356567382812,211.82346100773714,210.52845805803364,210.76312587024884,70042600
2017-06-29,209.76365661621094,211.82348188810502,208.55557148137194,211.77133642732028,106949700
2017-06-30,210.1547393798828,210.9456474858864,209.96353053531456,210.57191628538862,86820700
2017-07-03,210.51107788085938,211.5279540165934,210.51107788085938,211.09339088533196,39153800
2017-07-05,210.997802734375,211.20638456590143,210.06783119610182,210.8761255787128,54427600
2017-07-06,209.06834411621094,210.35464738842117,208.88582174928314,210.23297023107446,65400800
2017-07-07,210.42416381835938,210.5719136942868,209.07701543431983,209.64195547243426,57972300
2017-07-10,210.650146484375,211.023877706191,210.1199788872515,210.42417841054788,36663300
2017-07-11,210.49371337890625,210.80659939619719,209.3290872496961,210.65014975664388,50354600
2017-07-12,212.0755157470703,212.24065187535012,211.45844346560077,211.45844346560077,59610400
2017-07-13,212.43185424804688,212.54484491380276,211.85822769210736,212.0842090236191,39471600
2017-07-14,213.42263793945312,213.77898288163507,212.33623013656714,212.43183455369368,60262700
2017-07-17,213.39659118652344,213.72686344258008,213.2227685692678,213.3444457275283,33531900
2017-07-18,213.50953674316406,213.5616821911414,212.64909706609973,212.98805573976517,42742500
2017-07-19,214.66551208496094,214.6741985738077,213.81375875263902,213.8224585033008,51034300
2017-07-20,214.76112365722656,215.03923718954388,214.21356981991232,214.91756003256464,47135200
2017-07-21,214.56991577148438,214.59598850082523,213.96151672202305,214.18749805873117,82340800
2017-07-24,214.5177764892578,214.65682662914074,214.04844082397815,214.49169049735036,46622300
2017-07-25,215.03927612304688,215.36954843542247,214.81330800826342,215.26524423783036,54915600
2017-07-26,215.04791259765625,215.36079859402545,214.7871853188609,215.32603937745765,47575400
2017-07-27,214.84805297851562,215.54335678178802,213.5269770784798,215.50859755944205,70766600
2017-07-28,214.59597778320312,214.7263414233966,213.9180603305673,214.36999645778127,50088400
2017-07-31,214.4743194580078,215.09139175817583,214.26572435357318,214.9957873263703,65838700
2017-08-01,214.95233154296875,215.10876791760106,214.43085043723022,215.074008699399,55050400
2017-08-02,215.05661010742188,215.19567349587365,214.12663861669216,215.08268283502977,47211200
2017-08-03,214.63943481445312,214.9696937872359,214.36130803546263,214.9436210594324,40856000
2017-08-04,215.0305633544922,215.36082236469053,214.64814562096288,215.1261677878745,60191800
2017-08-07,215.43035888671875,215.43035888671875,214.99579568195313,215.10009986913212,31995000
2017-08-08,214.90016174316406,216.3342280791,214.52644380404467,215.11744331571666,61719400
2017-08-09,214.89146423339844,214.9436096862463,213.85720187920182,214.2135468227478,62632600
2017-08-10,211.85824584960938,214.18751149071593,211.80610038765755,214.05713457402004,120479500
2017-08-11,212.17111206054688,212.76212485168887,211.84953956734344,212.0842073860186,74869900
2017-08-14,214.27442932128906,214.491710933965,213.4140026226554,213.448761845484,73291900
2017-08-15,214.2483367919922,214.67421348773985,213.94415051944327,214.65682724702344,55242700
2017-08-16,214.62208557128906,215.16963947317822,214.19620884072893,214.76983547491596,56715500
2017-08-17,211.27593994140625,214.32658218751973,211.27593994140625,214.01369614334953,128490400
2017-08-18,210.94564819335938,212.2319513923749,210.50238529682153,211.110771048936,136748000
2017-08-21,211.1107635498047,211.37150408053873,210.18080534642425,210.88479549613615,65469700
2017-08-22,213.31837463378906,213.47481101197403,211.67572635376834,211.6931125941719,63140100
2017-08-23,212.55355834960938,212.97943507606757,212.2059130811083,212.3536629833121,50203800
2017-08-24,212.0581512451172,213.09240050234038,211.8495561386653,212.93596411886358,50741700
2017-08-25,212.55355834960938,213.46614375669583,212.40580844740558,212.84905815401697,64445900
2017-08-28,212.56219482421875,213.1097352960207,212.14500471202982,213.08366257173552,40565600
2017-08-29,212.8055877685547,213.0663150587926,211.1368535401398,211.24984420711982,51135700
2017-08-30,213.81378173828125,214.08322206327634,212.60569656795954,212.7882189478831,62030800
2017-08-31,215.10011291503906,215.34346726352203,213.84856868751683,214.4308818258023,103803900
2017-09-01,215.4042205810547,215.83009716633168,215.25647072783104,215.47375226406803,62007000
2017-09-05,213.85720825195312,215.12613844359225,212.89247756007697,214.90015712543195,91398800
2017-09-06,214.58729553222656,214.91756779673688,214.00498245551665,214.5351500718967,57916900
2017-09-07,214.5612335205078,214.90889204310074,214.1527430450965,214.89150580151696,58034700
2017-09-08,214.30921936035156,214.7698553560106,214.06586499516635,214.2744468728575,63832800
2017-09-11,216.59498596191406,216.67320415146062,215.56072347185696,215.57809645054567,71364800
2017-09-12,217.32501220703125,217.35977142035233,216.777458449076,216.95998078899893,56896000
2017-09-13,217.4293212890625,217.4640937671046,216.92522645196908,217.03821711288396,59228000
2017-09-14,217.3598175048828,217.55972612475762,216.93395405779384,217.10777668488015,95446300
2017-09-15,217.6524200439453,217.739756008967,217.11089174686597,217.21570023594433,95432400
2017-09-18,218.1152801513672,218.46465056768966,217.7309646968362,218.01920128773443,46235200
2017-09-19,218.3336944580078,218.42104374769173,218.01052607591205,218.35989657938688,47108100
2017-09-20,218.41224670410156,218.52579808702887,217.4165263555237,218.42098962748187,59574100
2017-09-21,217.82708740234375,218.34241353480814,217.65240215902375,218.25507757696303,48211400
2017-09-22,217.87075805664062,218.03671369942697,217.5039150540953,217.53011717373215,51214000
2017-09-25,217.42530822753906,217.9668498298664,216.68289258120123,217.61746600132773,57064400
2017-09-26,217.556396484375,218.09792491918168,217.32056399633836,217.85336283071194,54082000
2017-09-27,218.40357971191406,218.78789527725007,217.37291402963743,218.25509657578533,81001400
2017-09-28,218.66561889648438,218.74422526534195,218.0367412903613,218.12407725765934,44778800
2017-09-29,219.43421936035156,219.51283905062218,218.4734438302756,218.65685867643668,85578000
2017-10-02,220.38629150390625,220.38629150390625,219.48663643311738,219.66133501937134,59023000
2017-10-03,220.85794067382812,220.8841427959599,220.30766945379898,220.38628914782512,66810200
2017-10-04,221.11996459960938,221.36452661284386,220.59589552688965,220.70944693575927,55953600
2017-10-05,222.43017578125,222.44763498081332,221.1549478485662,221.45191417274145,63522800
2017-10-06,222.17686462402344,222.465101340426,221.72268555057047,221.9847068130884,80646000
2017-10-09,221.8099822998047,222.46506199550856,221.54794775599703,222.4039281542774,35803100
2017-10-10,222.39515686035156,222.7707427683473,221.83615612442787,222.37769766658715,43057400
2017-10-11,222.7445526123047,222.7445526123047,222.13314760699538,222.29908992244182,47674300
2017-10-12,222.41262817382812,222.77947115532052,222.17679578300132,222.43010069512647,47065100
2017-10-13,222.68341064453125,222.96291769784074,222.41264651640637,222.84936629148,54800400
2017-10-16,222.9803924560547,223.1725502367093,222.56988810025342,222.91052901548102,38221700
2017-10-17,223.1376495361328,223.1813241882859,222.70965926924444,222.9280192023774,31561000
2017-10-18,223.35595703125,223.5568443908322,223.1637992689959,223.5131697489327,40888300
2017-10-19,223.41709899902344,223.45204404486665,222.15935722889787,222.5786044856064,61903800
2017-10-20,224.570068359375,224.5962971394155,223.39967568822829,224.21198153918792,89176400
2017-10-23,223.69664001464844,224.91947698031515,223.61803363632967,224.89327485420893,63915300
2017-10-24,224.0896453857422,224.32546446473933,223.73153197709217,224.12459043068006,66935900
2017-10-25,222.9803924560547,223.87130459112328,221.85366122188066,223.75775317683716,103715300
2017-10-26,223.26866149902344,223.86259412343028,223.14638046884363,223.5918432647815,69798000
2017-10-27,225.0941162109375,225.2513555999806,223.27737353607554,224.01105961565028,85562500
2017-10-30,224.255615234375,224.99804421858872,223.95864897174172,224.01105321483814,54285700
2017-10-31,224.6050262451172,224.85833123593787,224.30805992892934,224.63122837139065,60304800
2017-11-01,224.9019317626953,225.7229670376646,224.5351020940333,225.38233948819274,54202700
2017-11-02,224.98927307128906,225.12902658710306,223.76646312698873,224.83206036171993,56449500
2017-11-03,225.740478515625,225.7841398341459,224.7360016370278,225.14651932111855,59589700
2017-11-06,226.08982849121094,226.2208390901341,225.53955732047456,225.60942075481384,49652600
2017-11-07,225.9326171875,226.5265496765108,225.4260073281454,226.1946383869873,57502200
2017-11-08,226.3169708251953,226.41306306267828,225.47847609163045,225.75798322124106,50469600
2017-11-09,225.4958953857422,225.68805314872068,223.91494531222034,225.11157985978514,95085500
2017-11-10,225.42604064941406,225.60073924506818,224.79716302242787,225.1116151635526,59984700
2017-11-13,225.6356201171875,225.8627229227184,224.7097763557661,224.7447214001383,50228600
2017-11-14,225.1116180419922,225.2164265386195,224.05473683871833,224.83211094747693,61315200
2017-11-15,223.98484802246094,224.6661298286348,223.27736409509808,224.14206074959475,80811500
2017-11-16,225.88894653320312,226.2558028958665,224.8844963178253,224.9281576360003,67777000
2017-11-17,225.22511291503906,225.86273339190677,225.1465065530022,225.53956501844647,75756800
2017-11-20,225.6094207763672,225.80157853989257,225.22510524931647,225.4696939076753,48075500
2017-11-21,227.0855255126953,227.2689669982189,225.57449224745827,226.3780416549843,69176800
2017-11-22,226.88467407226562,227.22530164809308,226.7187184194679,227.0942910420056,45033400
2017-11-24,227.4087677001953,227.51360286393074,227.2340957378362,227.37384930088348,27856500
2017-11-27,227.29518127441406,227.749360239689,227.09428058415776,227.4523939944793,52274900
2017-11-28,229.60104370117188,229.62724582071488,227.66200688921438,227.7580990977113,98971700
2017-11-29,229.4613494873047,230.26492578642106,229.01591333994227,229.7321136776528,77512100
2017-11-30,231.47018432617188,232.37854211196768,230.29977872676736,230.3783850742734,127894400
2017-12-01,230.98983764648438,231.73226666483723,227.75812700080465,231.25188552927713,164390900
2017-12-04,230.7103271484375,233.03365281038865,230.6578962545037,232.6056759761227,94040600
2017-12-05,229.88058471679688,231.59251897552159,229.74957409972203,229.88058471679688,77994500
2017-12-06,229.9242401123047,230.35224365740348,229.4613181737277,229.97664435778418,75898600
2017-12-07,230.64920043945312,230.96362589938755,229.662209431446,230.64920043945312,77218600
2017-12-08,231.90695190429688,231.91566817453804,230.61425172727832,231.60124271960038,76563900
2017-12-11,232.60574340820312,232.66689058947009,231.88080012619886,232.60574340820312,83077500
2017-12-12,233.01617431640625,233.48783908067503,232.64060175192208,233.3917468808904,85195800
2017-12-13,232.98995971679688,233.69744349766833,232.9026104458333,233.26072379810546,102905400
2017-12-14,232.03793334960938,233.40049679362306,231.98552911370558,233.28694539741238,100666700
2017-12-15,233.97018432617188,234.43547233615615,232.98693621386562,233.03960830620332,144610300
2017-12-18,235.4539031982422,235.80505949912268,235.26076321403167,235.36610742514497,83653600
2017-12-19,234.54965209960938,235.74358882543072,234.47940476779215,235.69970433667532,82382900
2017-12-20,234.42672729492188,235.56799189149214,234.1282431203036,235.5153197895893,76751500
2017-12-21,234.90957641601562,235.6207034128294,234.66376433012604,235.05004429245363,67032300
2017-12-22,234.84820556640625,234.96233742065027,234.312669971457,234.9272137443794,78720900
2017-12-26,234.5672149658203,234.78669100611233,234.3038544340734,234.44429552333253,45244400
2017-12-27,234.68130493164062,235.04124878849487,234.40915683354422,234.73397702859452,57751000
2017-12-28,235.16416931152344,235.20808059186288,234.79546458911238,235.18174454026212,45116100
2017-12-29,234.27752685546875,235.7611872545007,234.0844136307907,235.74363881357894,96007400
2018-01-02,235.95428466796875,235.9894083349834,234.7515602899202,235.13784025255728,86655700
2018-01-03,237.44667053222656,237.59592598451002,236.12102706085975,236.12102706085975,90070400
2018-01-04,238.44754028320312,238.9304036547057,237.50820317682505,238.08762314772258,80636400
2018-01-05,240.0365753173828,240.15946797234622,238.7460550869637,239.23767928983673,83524000
2018-01-08,240.47552490234375,240.63354122486592,239.6502928293821,239.93998942067273,57319200
2018-01-09,241.01983642578125,241.6431409316476,240.61598118737896,240.89691697282984,57254000
2018-01-10,240.65109252929688,240.91447986147978,239.5976235750946,240.26481254196977,69574300
2018-01-11,242.40689086914062,242.40689086914062,241.0373625313552,241.20416646404138,62361500
2018-01-12,243.98719787597656,244.15397506052784,242.37183023495885,242.67034130166897,90816100
2018-01-16,243.15310668945312,245.89216327412473,242.45955492874856,245.24252279459583,106555100
2018-01-17,245.470703125,245.856982994558,243.1530506991537,244.0836267144975,113258800
2018-01-18,245.05813598632812,245.777996906449,244.56648509700818,245.35662013203756,100728000
2018-01-19,246.17320251464844,246.17320251464844,245.0582734515942,245.63766684142024,140920100
2018-01-22,248.17471313476562,248.17471313476562,245.90970554473782,245.9624044391286,91322400
2018-01-23,248.70147705078125,248.99117363539048,247.89379343511357,248.21861368775413,97084700
2018-01-24,248.60491943359375,249.93935104203206,247.42853095192575,249.34235578964626,134816100
2018-01-25,248.71017456054688,249.5617424508403,247.92006637578538,249.46518587772036,84587300
2018-01-26,251.58969116210938,251.6336024325838,249.2895872006863,249.54418683663425,107743100
2018-01-29,249.92185974121094,251.45819269680865,249.76384335288583,251.01924042378073,90118300
2018-01-30,247.35816955566406,249.97430558815068,246.88409402831226,248.0956054918245,131796400
2018-01-31,247.48110961914062,248.7101697484899,246.41006576538592,248.2097848757737,108364800
2018-02-01,247.20028686523438,248.49959490497716,246.41017833480868,246.7525738798509,90102500
2018-02-02,241.8187255859375,246.0151066419787,241.78360191588195,245.883399577148,173174800
2018-02-05,231.70521545410156,242.16984378788024,231.16091921572408,240.0628793719165,294681800
2018-02-06,236.2703857421875,236.77079761721302,227.11385043179706,228.20244317759622,355026800
2018-02-07,234.98866271972656,239.10600936031682,234.9096277538574,235.7173115220127,167376100
2018-02-08,226.17445373535156,235.42757111233564,226.13933006721916,235.28710323131492,246449500
2018-02-09,229.57192993164062,231.42429478550562,222.039510890829,228.95738632420708,283565300
2018-02-12,232.9430694580078,234.409181085586,229.71238881690365,231.61742570067418,143736000
2018-02-13,233.52249145507812,234.06678771243006,231.16092727411035,231.74034719721283,81223600
2018-02-14,236.67410278320312,237.03404658744557,232.02998377622166,232.0387713882642,120735700
2018-02-15,239.69412231445312,239.70290992752416,235.9542427906361,238.41239000673542,111200300
2018-02-16,239.76437377929688,241.70456111309323,239.02693755677285,239.07084883629025,160420100
2018-02-20,238.26318359375,240.25604318291386,237.47307520829037,238.8162675010244,86369700
2018-02-21,237.07803344726562,241.17785810812944,236.98147683910005,238.7021616780107,98883700
2018-02-22,237.38522338867188,239.7116635044079,236.7180346030189,237.9997668719995,110511300
2018-02-23,241.16909790039062,241.16909790039062,238.1315563332114,238.6056321866141,92766400
2018-02-26,243.9696044921875,244.06618789870637,241.6519510254108,242.24013191492972,86491400
2018-02-27,240.92318725585938,244.86499441716154,240.86172754616226,244.15386753203052,99099200
2018-02-28,238.482666015625,242.46835850910344,238.1666333695874,242.02061880237406,121907800
2018-03-01,235.01492309570312,239.81705928396283,233.52247550556922,238.27193959455408,176855100
2018-03-02,236.22645568847656,236.78832724910447,232.48660193015064,233.34693091903503,139083200
2018-03-05,238.95675659179688,239.57130027476285,234.93594018007119,235.04131119345968,97307400
2018-03-06,239.56246948242188,240.0102091362149,238.0700218307826,239.93117419254034,79213200
2018-03-07,239.4746856689453,239.82584195994448,237.20970481921924,237.40284479799493,87063500
2018-03-08,240.63351440429688,240.75640704428025,239.15864197545773,240.1506510839523,66901200
2018-03-09,244.8210906982422,244.8210906982422,241.72209056756208,242.0381499475418,113625300
2018-03-12,244.51382446289062,245.73412394284,244.1275445405689,245.11081957380026,71924800
2018-03-13,242.93360900878906,246.1730770862234,242.32785307291076,245.6726653493665,91968900
2018-03-14,241.68690490722656,244.0748043097866,241.13384801926588,243.89045201379972,105895100
2018-03-15,241.4236297607422,242.83704251505435,240.92321798909455,242.1961896626177,83433000
2018-03-16,241.68539428710938,242.73428632376158,241.63251123474083,241.94980954895198,100343700
2018-03-19,238.41534423828125,241.86170049075108,236.7670927477109,240.93622002883185,109208400
2018-03-20,238.82083129882812,239.4554549648832,238.14212048028443,238.81200848856804,59757300
2018-03-21,238.36253356933594,240.86576450067292,238.15100126209626,238.77680227022591,78709600
2018-03-22,232.40399169921875,236.98735893799264,232.13072678940023,236.14120338447748,148785900
2018-03-23,227.45046997070312,233.17090531261704,227.25655645235332,232.84478414512185,183534800
2018-03-26,233.6732940673828,233.95535498438946,228.64921511489823,231.04667911183574,141956100
2018-03-27,229.6981201171875,235.13646793923286,228.14681188586164,234.6076373138364,129941400
2018-03-28,229.01939392089844,231.496209377788,227.91761869403678,229.8303123233447,146452300
2018-03-29,231.9457244873047,233.80553513065988,229.0282257239141,230.1564425245714,111601600
2018-04-02,226.9392547607422,231.92809620608446,224.4712755675117,231.41685743848606,186286300
2018-04-03,229.84793090820312,230.32390533759397,226.38395605270182,228.1732379441203,119956900
2018-04-04,232.30714416503906,233.01226968208627,226.17246609052276,226.30467376261734,123715300
2018-04-05,234.1405029296875,235.0219232354331,232.9770216703882,234.0611514312149,82652600
2018-04-06,228.92245483398438,233.67329571244264,227.40641101791257,232.18372032516052,179521200
2018-04-09,230.05067443847656,233.43532481155327,229.11637116929023,230.37679561184027,105442900
2018-04-10,233.7085418701172,234.49301869650768,231.79587525314687,232.93288785263687,103529000
2018-04-11,232.48342895507812,234.1405034372823,232.15730774505533,232.22780953419007,91140200
2018-04-12,234.3960723876953,235.33919847775888,233.62924110095946,233.80553590428718,68890500
2018-04-13,233.7085418701172,235.81514889026525,232.70373691024142,235.70055996966371,85079200
2018-04-16,235.6300048828125,236.39686290422858,234.51943393573595,235.3391481082651,63405300
2018-04-17,238.1509246826172,238.75028395961277,236.88167744967973,237.3928893273972,64682000
2018-04-18,238.3272705078125,239.12933938618258,237.86891469295483,238.5916858634493,57303900
2018-04-19,237.00511169433594,237.8777091627883,235.9738381325913,237.6749728150779,77655900
2018-04-20,234.99542236328125,237.1549125737747,234.11400217921198,236.9345575277574,99953100
2018-04-23,234.9602508544922,236.1237322796586,233.88491685222934,235.56843310406478,65558000
2018-04-24,231.79591369628906,236.20301507306138,230.29748846866164,235.98266000422277,112885500
2018-04-25,232.36878967285156,232.80949973120806,229.91844282434178,231.73416611286592,103840900
2018-04-26,234.7310791015625,235.55961648075288,232.9506194669287,233.39132969420794,67731900
2018-04-27,234.95138549804688,235.6388922340953,234.01708216184804,235.33921256954207,57053600
2018-04-30,233.14447021484375,236.12367485222273,233.0739415341474,235.5683758116827,82182300
2018-05-01,233.5587158203125,233.66448193214373,231.02901745124638,232.58032548825824,74203400
2018-05-02,231.9897918701172,234.17569660455436,231.60196485617357,233.36480513816895,86368900
2018-05-03,231.47857666015625,232.1308190231915,228.3318999811481,231.1612782885642,136311500
2018-05-04,234.47535705566406,235.15406772398305,230.1828456237386,230.5089667454372,91222100
2018-05-07,235.26870727539062,236.2382480408607,234.55473211897424,235.2422657435835,55304900
2018-05-08,235.26870727539062,235.63006591048455,233.70857620233372,234.89849893127885,67499200
2018-05-09,237.54273986816406,237.86886103281918,235.41851399436158,235.9385486756778,59666100
2018-05-10,239.76393127441406,240.09007936810895,238.17738555381095,238.2831516820096,72063900
2018-05-11,240.4955596923828,240.7599750508473,239.37613857764643,239.88737746909874,59871500
2018-05-14,240.61007690429688,241.579617528788,240.06357382839562,240.92737523984502,54790600
2018-05-15,238.95298767089844,239.40249361788256,238.00986173509827,239.38487489995578,87036100
2018-05-16,239.95782470703125,240.41618042257653,238.96181558524657,238.98828401389073,53942600
2018-05-17,239.75511169433594,240.83044538955156,238.97945763236936,239.69340582604104,56536400
2018-05-18,239.15576171875,239.7727666974474,238.8031989732715,239.4113811412176,64368000
2018-05-21,240.95384216308594,241.49152248673255,240.24871674390172,240.6365437940962,58025900
2018-05-22,240.28392028808594,241.7294621619401,239.95779915524992,241.47384280155237,52966400
2018-05-23,240.94497680664062,240.97144523152645,238.85601554990004,239.01469160518607,64694200
2018-05-24,240.45144653320312,240.8216548938382,238.67098721482813,240.5484167533651,76043800
2018-05-25,239.8784637451172,240.50426445551912,239.37604785563138,239.8784637451172,56374800
2018-05-29,237.11961364746094,239.01468828583364,236.00904266871666,238.2566530507235,115908600
2018-05-30,240.28392028808594,240.72463033760636,238.3536350180888,238.4241367905371,69678400
2018-05-31,238.81198120117188,240.17817169479065,238.21262194583,239.8784920671197,93519900
2018-06-01,241.15655517578125,241.45623479489305,240.03713438510212,240.10766305948604,71258400
2018-06-04,242.30239868164062,242.55801806189862,241.73830376178478,241.97627752345397,45385200
2018-06-05,242.47869873046875,242.85770295501914,241.6677803232636,242.43461158185002,51135000
2018-06-06,244.50596618652344,244.61173231021175,242.46988760909116,243.08689252902062,62732200
2018-06-07,244.47959899902344,245.28169487931558,243.57173696288075,244.99083795072647,72969400
2018-06-08,245.20228576660156,245.25516882630356,243.85371394658182,244.0211859352413,72139700
2018-06-11,245.52833557128906,246.24228356856565,245.30798058697403,245.42256948262613,58892500
2018-06-12,245.84573364257812,246.2070922530715,245.20228721399303,245.94267695300078,72329000
2018-06-13,245.06121826171875,246.33928810853234,244.8584819643025,246.0836687594085,79070600
2018-06-14,245.6783447265625,246.20717550552266,245.0877811582985,245.92514138968352,77097600
2018-06-15,245.3647918701172,245.70123980912814,243.7888202239004,244.89554264454674,120041600
2018-06-18,244.8601837158203,244.98414962861307,243.43473783628795,243.91282259238102,52917600
2018-06-19,243.92166137695312,244.1430058972589,242.1774654761599,242.59359425511855,97531500
2018-06-20,244.33782958984375,245.00186325793013,244.00138154154413,244.60343224923864,53785500
2018-06-21,242.80606079101562,244.34663692695875,242.31025125886632,244.32891207392933,71061400
2018-06-22,243.24876403808594,244.17842722996417,243.02741951900938,244.06332375690923,54898500
2018-06-25,239.9374237060547,242.2571096047278,238.25521101018867,242.09774805892368,137854200
2018-06-26,240.46875,241.31870559655965,239.75159574359012,240.50417269724036,68547400
2018-06-27,238.47662353515625,242.47852327145034,238.32609735255744,241.05307733908927,105110700
2018-06-28,239.84014892578125,240.60156132062505,237.71521931683532,238.4235381930181,76650500
2018-06-29,240.18539428710938,242.29259870231078,240.070290799281,240.9291087243102,97592500
2018-07-02,240.69888305664062,240.85827165334734,238.3791967022646,238.61826608752668,63554800
